cellular root,domain,clade,kingdom,subkingdom,phylum,subphylum,class,no rank,order,family,genus,species,input_species,names_match,subclass,suborder,subfamily,species group,tribe,infraclass,cohort,infraorder,superfamily
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula graminis,Rhodotorula graminis strain WP1 v1.1,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula mucilaginosa,Rhodotorula mucilaginosa ATCC58901 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula mucilaginosa,Rhodotorula mucilaginosa J31 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,unclassified Rhodotorula,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp.,Rhodotorula sp. CCFEE 5036,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,unclassified Rhodotorula,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula sp.,Rhodotorula sp. JG-1b,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula taiwanensis,Rhodotorula taiwanensis MD1149,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Rickenellaceae,Rickenella,Rickenella fibula,Rickenella fibula HBK330-10 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Rickenellaceae,Rickenella,Rickenella mellea,Rickenella mellea v1.0 (SZMC22713),Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Meripilaceae,Rigidoporus,Rigidoporus microporus,Rigidoporus microporus ED310 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Mycenaceae,Roridomyces,Roridomyces roridus,Roridomyces roridus 9284 v1.0,Yes,Agaricomycetidae,Marasmiineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula brevipes,Russula brevipes BPL707 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula compacta,Russula compacta BPL669 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula decolorans,Russula decolorans Maridalen v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula dissimulans,Russula dissimulans BPL704 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula earlei,Russula earlei BPL698 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula emetica,Russula emetica 2018DUKE113 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula emetica,Russula emetica Přilba v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula ochroleuca,Russula ochroleuca Přilba v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula rugulosa,Russula rugulosa BPL654 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula seminuda,Russula seminuda PSC4341-TAS1 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Russula,Russulales,Russulaceae,Russula,Russula sp.,Russula sp. KIS4 v1.1,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Russula,Russulales,Russulaceae,Russula,Russula sp.,Russula sp. KIS8R TL3126 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Russula,Russulales,Russulaceae,Russula,Russula sp.,Russula sp. SA2 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Russula,Russulales,Russulaceae,Russula,Russula sp.,Russula sp. TAS8 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Russulaceae,Russula,Russula vinacea,Russula vinacea BPL710 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Atractiellomycetes,,Atractiellales,Phleogenaceae,Saccosoma,Saccosoma farinaceum,Saccosoma farinaceum IVC104 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune 207.1 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune 223.1 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune 225.1 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune 227.1 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune 227.2 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune H4-8 v3.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune JGI1246750 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune Loenen D v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune Tattone D v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune ZB1 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum commune,Schizophyllum commune ZB2 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum fasciatum,Schizophyllum fasciatum CBS 267.60 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Schizophyllaceae,Schizophyllum,Schizophyllum radiatum,Schizophyllum radiatum CBS 301.32 v1.0,Yes,Agaricomycetidae,Schizophyllineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Schizoporaceae,Schizopora,Schizopora paradoxa,Schizopora paradoxa KUC8140 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Sclerodermataceae,Scleroderma,Scleroderma citrinum,Scleroderma citrinum Foug A v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Sclerodermataceae,Scleroderma,Scleroderma citrinum,Scleroderma citrinum hr. v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Sclerodermataceae,Scleroderma,Scleroderma yunnanense,Scleroderma yunnanense jo. v1.0,Yes,Agaricomycetidae,Sclerodermatineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallomycetidae incertae sedis,,,Sclerogaster,Sclerogaster hysterangioides,Sclerogaster hysterangioides SCL2.BST v1.0,Yes,Phallomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Scytinostroma,Russulales,Lachnocladiaceae,Scytinostroma,Scytinostroma sp.,Scytinostroma sp. KUC9335 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Sebacinales,Serendipitaceae,Serendipita,Serendipita vermifera,Sebacina vermifera MAFF 305830 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Pucciniomycetes,unclassified Septobasidium,Septobasidiales,Septobasidiaceae,Septobasidium,Septobasidium sp.,Septobasidium sp. PNB30-8B v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Serendipitaceae,Sebacinales,Serendipitaceae,,Serendipita sp.,Serendipita sp. 400 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Serendipitaceae,Sebacinales,Serendipitaceae,,Serendipita sp.,Serendipita sp. 405 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Serendipitaceae,Sebacinales,Serendipitaceae,,Serendipita sp.,Serendipita sp. 407 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Serendipitaceae,Sebacinales,Serendipitaceae,,Serendipita sp.,Serendipita sp. 411 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Sebacinales,Serendipitaceae,Serendipita,Serendipita vermifera,Serendipita vermifera ssp. bescii NFPB0129 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Serpulaceae,Serpula,Serpula himantioides,Serpula himantioides (S.lacrymans var shastensis) MUCL38935 v1.0,Yes,Agaricomycetidae,Coniophorineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Serpulaceae,Serpula,Serpula lacrymans,Serpula lacrymans S7.3 v2.0,Yes,Agaricomycetidae,Coniophorineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Serpulaceae,Serpula,Serpula lacrymans,Serpula lacrymans S7.9 v2.0,Yes,Agaricomycetidae,Coniophorineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Amylocorticiales,Amylocorticiaceae,Serpulomyces,Serpulomyces borealis,Serpulomyces borealis OMC1750 v1.0,Yes,Agaricomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Hymenochaetales,Rickenellaceae,Sidera,Sidera vulgaris,Sidera vulgaris OMC 1730 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Tremellales,Sirobasidiaceae,Sirobasidium,Sirobasidium intermedium,Sirobasidium intermedium CBS7805 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Corticiaceae,Sistotrema,Sistotrema brinkmannii,Sistotrema brinkmannii OMC1754 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Corticiaceae,Sistotrema,Sistotrema muscicola,Sistotrema muscicola OMC 1658 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Corticiaceae,Sistotrema,Sistotrema raduloides,Sistotrema raduloides OMC1660 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Corticiales,Corticiaceae,Sistotrema,Sistotrema sernanderi,Sistotrema sernanderi OMC 1753 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Sistotrema,Corticiales,Corticiaceae,Sistotrema,Sistotrema sp.,Sistotrema sp. PMI_390 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Sistotremastrales,Sistotremastraceae,Sertulicium,Sertulicium niveocremeum,Sistotremastrum niveocremeum HHB9708 ss-1 1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Sistotremastrales,Sistotremastraceae,Sistotremastrum,Sistotremastrum suecicum,Sistotremastrum suecicum v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Incrustoporiaceae,Skeletocutis,Skeletocutis biguttulata,Skeletocutis biguttulata OMC1759 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Incrustoporiaceae,Skeletocutis,Skeletocutis stellae,Skeletocutis stellae OMC1752 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,Microbotryomycetes incertae sedis,,Chrysozymaceae,Slooffia,Slooffia pilatii,Slooffia pilatii Y-17178 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Polyporales,Sparassidaceae,Sparassis,Sparassis latifolia,Sparassis latifolia CCMJ1100 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Geastrales,Sphaerobolaceae,Sphaerobolus,Sphaerobolus stellatus,Sphaerobolus stellatus v1.0,Yes,Phallomycetidae,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces pararoseus,Sporidiobolus pararoseus UCDFST 68-350 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,Ustilaginales,Ustilaginaceae,Sporisorium,Sporisorium reilianum,Sporisorium reilianum SRZ2,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Cystobasidiomycetes incertae sedis,,Symmetrosporaceae,Symmetrospora,Symmetrospora gracilis,Sporobolomyces gracilis NRRL Y-5504 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Spiculogloeomycetes,,Spiculogloeales,Spiculogloeaceae,Phyllozyma,Phyllozyma linderae,Sporobolomyces linderae CBS 7893 v1.0,No,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Pucciniomycotina,Microbotryomycetes,,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces roseus,Sporobolomyces roseus v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,unclassified Stephanosporaceae,Agaricales,Stephanosporaceae,,Stephanosporaceae sp.,Stephanosporaceae sp. PMI 697 v1.0,Yes,Agaricomycetidae,Pleurotineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Russulales,Stereaceae,Stereum,Stereum hirsutum,Stereum hirsutum FP-91666 SS1 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Tremellomycetes,,Tremellales,Cuniculitremaceae,Sterigmatosporidium,Sterigmatosporidium polymorphum,Sterigmatosporidium polymorphum UCDFST 82-13 v1.0,Yes,,,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Agaricales,Strophariaceae,Stropharia,Stropharia rugosoannulata,Stropharia rugosoannulata MYCOTA018 v1.0,Yes,Agaricomycetidae,Agaricineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus acidus,Suillus acidus FC148 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus americanus,Suillus americanus EM31 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus ampliporus,Suillus ampliporus FC55 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus bovinus,Suillus bovinus UH-Sbo-P2 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus brevipes,Suillus brevipes Sb2 v2.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus brunnescens,Suillus brunnescens FC94 v1.1,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,,Suillus,Suillus cf. sibiricus RUI384 v1.0,Genus_Search,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,,Suillus,Suillus cf. subluteus FC464 v1.0,Genus_Search,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,,Suillus,Suillus cf. variegatus FC465 v1.0,Genus_Search,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus clintonianus,Suillus clintonianus FC179 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus collinitus,Suillus collinitus S28 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus cothurnatus,Suillus cothurnatus VC 1858 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus decipiens,Suillus decipiens EM49 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus discolor,Suillus discolor FC423 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus elbensis,Suillus elbensis FC64 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus fuscotomentosus,Suillus fuscotomentosus FC203 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus glandulosipes,Suillus glandulosipes FC488 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus granulatus,Suillus granulatus S33 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus grisellus,Suillus grisellus FC184 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus hirtellus,Suillus hirtellus EM16 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus kaibabensis,Suillus kaibabensis FC96 v2.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,,Boletales,Suillaceae,Suillus,Suillus lakei,Suillus lakei FC43 v1.0,Yes,Agaricomycetidae,Suillineae,,,,,,,
